# group: lifestate_va1_AlertDialog.show
# user: ubuntu
# timestamp: 1510523880
# time: 2017-11-12 21:58:00
# solver_name: solver@lifestate_va1_AlertDialog.show
# solver_executable: /home/ubuntu/Documents/source/callback-verification/benchtools_setup/scripts/verify.sh
# solver_parameters: /home/s/Documents/source/callback-verification;/home/ubuntu/Documents/source/callback-verification/cbverifier/android_specs/enabledisable/android.app.Fragment/DialogFragment_lifecycle.spec:/home/ubuntu/Documents/source/callback-verification/cbverifier/android_specs/enabledisable/android.view.View/view_REGEX.spec:/home/ubuntu/Documents/source/callback-verification/cbverifier/android_specs/enabledisable/android.os.CountdownTimer/countdowntimer.spec:/home/ubuntu/Documents/source/callback-verification/cbverifier/android_specs/enabledisable/android.app.Fragment/Fragment.spec:/home/ubuntu/Documents/source/callback-verification/cbverifier/android_specs/enabledisable/android.view.View/onClick_listener_setenabled.spec:/home/ubuntu/Documents/source/callback-verification/cbverifier/android_specs/enabledisable/android.os.AsyncTask/AsyncTask.spec:/home/ubuntu/Documents/source/callback-verification/cbverifier/android_specs/enabledisable/android.app.Activity/activity_lifestate.spec:/home/ubuntu/Documents/source/callback-verification/cbverifier/android_specs/subexpr/android.app.AlertDialog/dialog.spec:/home/ubuntu/Documents/source/callback-verification/cbverifier/android_specs/enabledisable/android.app.AlertDialog/DialogInterfaces_OnClickListener.spec:/home/ubuntu/Documents/source/callback-verification/cbverifier/android_specs/subexpr/android.widget.PopupMenu/popupmenu.spec:/home/ubuntu/Documents/source/callback-verification/cbverifier/android_specs/enabledisable/android.widget.PopupMenu/PopupMenu.spec:/home/ubuntu/Documents/source/callback-verification/cbverifier/android_specs/subexpr/android.widget.Toolbar/toolbar.spec:/home/ubuntu/Documents/source/callback-verification/cbverifier/android_specs/enabledisable/android.widget.Toolbar/onMenuItemClick.spec:/home/ubuntu/Documents/source/callback-verification/cbverifier/android_specs/allowdisallow/android.app.AlertDialog/show.spec:/home/ubuntu/Documents/source/callback-verification/cbverifier/android_specs/subexpr/android.app.Activity/activity_callbacks.spec:/home/ubuntu/Documents/source/callback-verification/cbverifier/android_specs/subexpr/android.app.Fragment/fragment_callbacks.spec:/home/ubuntu/Documents/source/callback-verification/cbverifier/android_specs/subexpr/android.app.Activity/activity_aux.spec
# basedir: /
# time_limit: 3600
# mem_limit: 4000000
# tempdir: 
# num_cores: 3
/home/ubuntu/Documents/data/monkey_traces/_traces/MarcosPividori-GSoC-Communicating-with-mobile-devices-push-notify-general/monkeyTraces/trace-GSoC-Example_2017-04-26_20:23:42.repaired result Unsafe time 63.55 steps ? #MSafe
/home/ubuntu/Documents/data/monkey_traces/_traces/Psiphon-Labs-ploggy-AndroidApp/monkeyTraces/trace-ActivityMain-debug_2017-04-25_22:48:28.repaired result Safe time 49.82 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/Psiphon-Labs-ploggy-AndroidApp/monkeyTraces/trace-ActivityMain-debug_2017-04-25_22:50:42.repaired result Safe time 51.34 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/Psiphon-Labs-ploggy-AndroidApp/monkeyTraces/trace-ActivityMain-debug_2017-04-25_22:51:48.repaired result Safe time 51.63 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/SufficientlySecure-birthday-adapter-Birthday-Adapter/monkeyTraces/trace-Birthday-Adapter-free-debug_2017-04-25_17:10:43.repaired result ReadError time 3.0 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/SufficientlySecure-birthday-adapter-Birthday-Adapter/monkeyTraces/trace-Birthday-Adapter-free-debug_2017-04-25_17:28:52.repaired result ReadError time 3.81 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/SufficientlySecure-birthday-adapter-Birthday-Adapter/monkeyTraces/trace-Birthday-Adapter-free-debug_2017-04-25_17:30:48.repaired result ReadError time 2.21 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/SufficientlySecure-birthday-adapter-Birthday-Adapter/monkeyTraces/trace-Birthday-Adapter-free-debug_2017-04-25_17:34:15.repaired result ReadError time 3.76 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/SufficientlySecure-birthday-adapter-Birthday-Adapter/monkeyTraces/trace-Birthday-Adapter-free-debug_2017-04-25_17:52:00.repaired result Safe time 134.11 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/SufficientlySecure-birthday-adapter-Birthday-Adapter/monkeyTraces/trace-Birthday-Adapter-free-debug_2017-04-25_17:53:34.repaired result ReadError time 2.66 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/SufficientlySecure-birthday-adapter-Birthday-Adapter/monkeyTraces/trace-Birthday-Adapter-free-debug_2017-04-25_17:56:17.repaired result ReadError time 2.52 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/SufficientlySecure-birthday-adapter-Birthday-Adapter/monkeyTraces/trace-Birthday-Adapter-full-debug_2017-04-25_17:17:02.repaired result Safe time 84.86 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/SufficientlySecure-birthday-adapter-Birthday-Adapter/monkeyTraces/trace-Birthday-Adapter-full-debug_2017-04-25_17:19:19.repaired result Safe time 97.21 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/SufficientlySecure-birthday-adapter-Birthday-Adapter/monkeyTraces/trace-Birthday-Adapter-full-debug_2017-04-25_17:37:29.repaired result Safe time 198.15 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/SufficientlySecure-birthday-adapter-Birthday-Adapter/monkeyTraces/trace-Birthday-Adapter-full-debug_2017-04-25_17:41:08.repaired result Safe time 95.33 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/SufficientlySecure-birthday-adapter-Birthday-Adapter/monkeyTraces/trace-Birthday-Adapter-full-debug_2017-04-25_17:42:47.repaired result Safe time 170.64 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/SufficientlySecure-birthday-adapter-Birthday-Adapter/monkeyTraces/trace-Birthday-Adapter-full-debug_2017-04-25_17:59:14.repaired result Safe time 157.43 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/SufficientlySecure-birthday-adapter-Birthday-Adapter/monkeyTraces/trace-Birthday-Adapter-full-debug_2017-04-25_18:02:12.repaired result Safe time 116.27 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/SufficientlySecure-birthday-adapter-Birthday-Adapter/monkeyTraces/trace-Birthday-Adapter-full-debug_2017-04-25_18:05:10.repaired result Safe time 71.31 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/SufficientlySecure-birthday-adapter-Birthday-Adapter/monkeyTraces/trace-Birthday-Adapter-full_google-debug_2017-04-25_17:22:23.repaired result Safe time 107.11 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/SufficientlySecure-birthday-adapter-Birthday-Adapter/monkeyTraces/trace-Birthday-Adapter-full_google-debug_2017-04-25_17:26:58.repaired result Safe time 70.14 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/SufficientlySecure-birthday-adapter-Birthday-Adapter/monkeyTraces/trace-Birthday-Adapter-full_google-debug_2017-04-25_17:46:51.repaired result Safe time 138.15 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/SufficientlySecure-birthday-adapter-Birthday-Adapter/monkeyTraces/trace-Birthday-Adapter-full_google-debug_2017-04-25_18:06:52.repaired result Safe time 154.59 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/SufficientlySecure-birthday-adapter-Birthday-Adapter/monkeyTraces/trace-Birthday-Adapter-full_google-debug_2017-04-25_18:11:26.repaired result Safe time 87.82 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/VKCOM-vk-android-sdk-VKTestApplication/monkeyTraces/trace-VKTestApplication-debug_2017-04-25_21:10:24.repaired result Safe time 49.41 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/VKCOM-vk-android-sdk-VKTestApplication/monkeyTraces/trace-VKTestApplication-debug_2017-04-25_21:11:41.repaired result Safe time 46.53 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/VKCOM-vk-android-sdk-VKTestApplication/monkeyTraces/trace-VKTestApplication-debug_2017-04-25_21:13:46.repaired result Safe time 47.63 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/VKCOM-vk-android-sdk-VKTestApplication/monkeyTraces/trace-VKTestApplication-debug_2017-04-26_17:18:57.repaired result Safe time 46.97 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/VKCOM-vk-android-sdk-VKTestApplication/monkeyTraces/trace-VKTestApplication-debug_2017-04-26_17:21:06.repaired result Safe time 45.94 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/VKCOM-vk-android-sdk-VKTestApplication/monkeyTraces/trace-VKTestApplication-debug_2017-04-26_17:22:25.repaired result Safe time 47.56 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/bparmentier-OpenBikeSharing-app/monkeyTraces/trace-app-debug_2017-04-26_00:55:33.repaired result ReadError time 4.77 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/bparmentier-OpenBikeSharing-app/monkeyTraces/trace-app-debug_2017-04-26_00:57:59.repaired result ReadError time 1.69 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/bparmentier-OpenBikeSharing-app/monkeyTraces/trace-app-debug_2017-04-26_00:59:34.repaired result ReadError time 1.47 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/bparmentier-OpenBikeSharing-app/monkeyTraces/trace-app-debug_2017-04-26_18:39:12.repaired result ReadError time 2.37 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/bparmentier-OpenBikeSharing-app/monkeyTraces/trace-app-debug_2017-04-26_18:40:46.repaired result ReadError time 2.71 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/bparmentier-OpenBikeSharing-app/monkeyTraces/trace-app-debug_2017-04-26_18:42:45.repaired result ReadError time 3.18 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/ciasaboark-Tacere-release/monkeyTraces/trace-Tacere.v2.0.1_2017-04-25_14:14:55.repaired result Safe time 101.6 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/ciasaboark-Tacere-release/monkeyTraces/trace-Tacere.v2.0.1_2017-04-25_14:18:00.repaired result Safe time 96.81 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/ciasaboark-Tacere-release/monkeyTraces/trace-Tacere.v2.0.1_2017-04-25_14:34:04.repaired result ReadError time 1.83 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/ciasaboark-Tacere-release/monkeyTraces/trace-Tacere.v2.0.1_2017-04-25_14:36:10.repaired result Safe time 87.58 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/ciasaboark-Tacere-release/monkeyTraces/trace-Tacere.v2.0.1_2017-04-25_14:49:41.repaired result ReadError time 1.14 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/ciasaboark-Tacere-release/monkeyTraces/trace-Tacere.v2.0.1_2017-04-25_14:51:06.repaired result Unsafe time 303.64 steps ? #MSafe
/home/ubuntu/Documents/data/monkey_traces/_traces/ciasaboark-Tacere-release/monkeyTraces/trace-Tacere.v2.0.1_2017-04-25_14:53:15.repaired result Unsafe time 345.41 steps ? #MSafe
/home/ubuntu/Documents/data/monkey_traces/_traces/ciasaboark-Tacere-release/monkeyTraces/trace-Tacere.v2.0.3_2017-04-25_14:23:26.repaired result Unsafe time 94.08 steps ? #MSafe
/home/ubuntu/Documents/data/monkey_traces/_traces/ciasaboark-Tacere-release/monkeyTraces/trace-Tacere.v2.0.3_2017-04-25_14:57:30.repaired result Unsafe time 302.87 steps ? #MSafe
/home/ubuntu/Documents/data/monkey_traces/_traces/codlab-android_internal_external-program/monkeyTraces/trace-Internal2External_2017-04-25_23:14:19.repaired result Safe time 50.15 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/codlab-android_internal_external-program/monkeyTraces/trace-Internal2External_2017-04-25_23:16:36.repaired result Safe time 51.08 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/codlab-android_internal_external-program/monkeyTraces/trace-Internal2External_2017-04-25_23:18:24.repaired result Safe time 51.56 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/greenhalolabs-facebooklogin-sample/monkeyTraces/trace-sample-debug_2017-04-26_00:06:58.repaired result Safe time 88.25 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/greenhalolabs-facebooklogin-sample/monkeyTraces/trace-sample-debug_2017-04-26_00:08:52.repaired result Safe time 120.42 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/greenhalolabs-facebooklogin-sample/monkeyTraces/trace-sample-debug_2017-04-26_00:10:46.repaired result Safe time 88.63 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/greenhalolabs-facebooklogin-sample/monkeyTraces/trace-sample-debug_2017-04-26_18:13:30.repaired result Safe time 79.32 steps ? 
/home/ubuntu/Documents/data/monkey_traces/_traces/greenhalolabs-facebooklogin-sample/monkeyTraces/trace-sample-debug_2017-04-26_18:15:29.repaired result Safe time 112.21 steps ? 
